Item,Year,Month,Day,Weekday,Period,Hour,Min,Sec,Transaction,Item_Price,Q4_label,0
Coffee,2017,2,21,Tuesday,morning,11,34,29,6951,9.07,drink,1
Coffee,2017,2,21,Tuesday,morning,11,31,47,6950,9.07,drink,1
Coffee,2017,2,21,Tuesday,morning,11,2,39,6948,9.07,drink,1
Coffee,2017,2,21,Tuesday,morning,9,59,40,6945,9.07,drink,1
Coffee,2017,2,21,Tuesday,morning,9,19,57,6943,9.07,drink,1
Coffee,2017,2,21,Tuesday,morning,9,18,55,6942,9.07,drink,1
Coffee,2017,2,20,Monday,morning,10,14,10,6893,9.07,drink,1
Coffee,2017,2,20,Monday,morning,9,27,33,6891,9.07,drink,1
Coffee,2017,2,22,Wednesday,afternoon,17,41,14,7032,9.07,drink,1
Coffee,2017,2,19,Sunday,afternoon,13,57,6,6873,9.07,drink,1
Coffee,2017,2,19,Sunday,afternoon,14,43,20,6885,9.07,drink,1
Coffee,2017,2,19,Sunday,afternoon,14,37,19,6884,9.07,drink,1
Coffee,2017,2,19,Sunday,afternoon,14,35,33,6883,9.07,drink,1
Coffee,2017,2,19,Sunday,afternoon,14,8,42,6879,9.07,drink,1
Coffee,2017,2,19,Sunday,afternoon,14,3,23,6876,9.07,drink,1
Coffee,2017,2,19,Sunday,afternoon,13,58,27,6874,9.07,drink,1
Coffee,2017,2,19,Sunday,afternoon,13,43,50,6868,9.07,drink,1
Coffee,2017,2,19,Sunday,morning,10,39,34,6838,9.07,drink,1
Coffee,2017,2,19,Sunday,afternoon,13,43,13,6867,9.07,drink,1
Coffee,2017,2,19,Sunday,afternoon,13,25,11,6865,9.07,drink,1
Coffee,2017,2,19,Sunday,afternoon,12,59,46,6863,9.07,drink,1
Coffee,2017,2,19,Sunday,afternoon,12,52,10,6859,9.07,drink,1
Coffee,2017,2,19,Sunday,afternoon,12,48,42,6858,9.07,drink,1
Coffee,2017,2,19,Sunday,afternoon,12,18,54,6854,9.07,drink,1
Coffee,2017,2,19,Sunday,morning,9,55,47,6833,9.07,drink,1
Coffee,2017,2,19,Sunday,morning,11,6,40,6842,9.07,drink,1
Coffee,2017,2,20,Monday,afternoon,16,24,59,6938,9.07,drink,1
Coffee,2017,2,20,Monday,afternoon,14,8,20,6924,9.07,drink,1
Coffee,2017,2,20,Monday,afternoon,16,19,36,6937,9.07,drink,1
Coffee,2017,2,20,Monday,afternoon,16,6,44,6936,9.07,drink,1
Coffee,2017,2,20,Monday,afternoon,15,48,44,6934,9.07,drink,1
Coffee,2017,2,20,Monday,afternoon,15,39,27,6929,9.07,drink,1
Coffee,2017,2,20,Monday,afternoon,15,19,32,6927,9.07,drink,1
Coffee,2017,2,20,Monday,afternoon,14,20,44,6926,9.07,drink,1
Coffee,2017,2,20,Monday,afternoon,13,55,19,6923,9.07,drink,1
Coffee,2017,2,19,Sunday,morning,11,29,31,6845,9.07,drink,1
Coffee,2017,2,20,Monday,afternoon,13,37,37,6922,9.07,drink,1
Coffee,2017,2,20,Monday,afternoon,13,12,53,6920,9.07,drink,1
Coffee,2017,2,19,Sunday,morning,11,59,43,6851,9.07,drink,1
Coffee,2017,2,19,Sunday,morning,11,38,9,6848,9.07,drink,1
Coffee,2017,2,19,Sunday,morning,11,31,57,6847,9.07,drink,1
Coffee,2017,2,19,Sunday,morning,11,31,2,6846,9.07,drink,1
Coffee,2017,2,22,Wednesday,afternoon,16,59,36,7030,9.07,drink,1
Coffee,2017,2,22,Wednesday,morning,9,10,39,6988,9.07,drink,1
Coffee,2017,2,26,Sunday,morning,9,26,41,7212,9.07,drink,1
Coffee,2017,2,25,Saturday,afternoon,13,28,12,7184,9.07,drink,1
Coffee,2017,2,25,Saturday,afternoon,16,58,21,7207,9.07,drink,1
Coffee,2017,2,25,Saturday,afternoon,16,41,22,7204,9.07,drink,1
Coffee,2017,2,25,Saturday,afternoon,15,11,3,7197,9.07,drink,1
Coffee,2017,2,25,Saturday,afternoon,14,47,8,7193,9.07,drink,1
Coffee,2017,2,25,Saturday,afternoon,14,15,9,7191,9.07,drink,1
Coffee,2017,2,25,Saturday,afternoon,14,12,38,7189,9.07,drink,1
Coffee,2017,2,25,Saturday,afternoon,13,26,0,7183,9.07,drink,1
Coffee,2017,2,25,Saturday,morning,8,45,7,7139,9.07,drink,1
Coffee,2017,2,25,Saturday,afternoon,13,6,36,7182,9.07,drink,1
Coffee,2017,2,25,Saturday,afternoon,12,55,37,7181,9.07,drink,1
Coffee,2017,2,25,Saturday,afternoon,12,32,47,7180,9.07,drink,1
Coffee,2017,2,25,Saturday,afternoon,12,30,55,7179,9.07,drink,1
Coffee,2017,2,25,Saturday,afternoon,12,9,50,7176,9.07,drink,1
Coffee,2017,2,25,Saturday,afternoon,12,8,54,7175,9.07,drink,1
Coffee,2017,2,25,Saturday,morning,8,4,48,7137,9.07,drink,1
Coffee,2017,2,25,Saturday,morning,9,0,36,7141,9.07,drink,1
Coffee,2017,2,24,Friday,morning,10,49,24,7092,9.07,drink,1
Coffee,2017,2,26,Sunday,afternoon,13,53,54,7252,9.07,drink,1
Coffee,2017,2,26,Sunday,morning,9,7,7,7210,9.07,drink,1
Coffee,2017,2,26,Sunday,afternoon,15,49,50,7272,9.07,drink,1
Coffee,2017,2,26,Sunday,afternoon,15,49,5,7271,9.07,drink,1
Coffee,2017,2,26,Sunday,afternoon,15,46,25,7270,9.07,drink,1
Coffee,2017,2,26,Sunday,afternoon,15,2,36,7266,9.07,drink,1
Coffee,2017,2,26,Sunday,afternoon,14,48,23,7263,9.07,drink,1
Coffee,2017,2,26,Sunday,afternoon,13,53,11,7251,9.07,drink,1
Coffee,2017,2,25,Saturday,morning,10,10,13,7153,9.07,drink,1
Coffee,2017,2,26,Sunday,afternoon,13,51,51,7249,9.07,drink,1
Coffee,2017,2,26,Sunday,afternoon,13,48,33,7248,9.07,drink,1
Coffee,2017,2,26,Sunday,afternoon,13,47,44,7247,9.07,drink,1
Coffee,2017,2,26,Sunday,afternoon,13,18,15,7246,9.07,drink,1
Coffee,2017,2,25,Saturday,morning,10,25,2,7156,9.07,drink,1
Coffee,2017,2,25,Saturday,morning,10,11,52,7154,9.07,drink,1
Coffee,2017,2,24,Friday,morning,11,38,56,7097,9.07,drink,1
Coffee,2017,2,24,Friday,morning,9,42,40,7083,9.07,drink,1
Coffee,2017,2,22,Wednesday,morning,9,31,14,6990,9.07,drink,1
Coffee,2017,2,23,Thursday,afternoon,13,26,37,7058,9.07,drink,1
Coffee,2017,2,23,Thursday,afternoon,16,17,16,7072,9.07,drink,1
Coffee,2017,2,23,Thursday,afternoon,16,8,25,7071,9.07,drink,1
Coffee,2017,2,23,Thursday,afternoon,15,50,40,7069,9.07,drink,1
Coffee,2017,2,23,Thursday,afternoon,15,27,31,7065,9.07,drink,1
Coffee,2017,2,23,Thursday,afternoon,14,21,3,7062,9.07,drink,1
Coffee,2017,2,23,Thursday,afternoon,13,46,36,7060,9.07,drink,1
Coffee,2017,2,23,Thursday,afternoon,12,50,56,7053,9.07,drink,1
Coffee,2017,2,23,Thursday,morning,9,33,18,7037,9.07,drink,1
Coffee,2017,2,23,Thursday,afternoon,12,31,45,7051,9.07,drink,1
Coffee,2017,2,22,Wednesday,morning,11,54,20,7000,9.07,drink,1
Coffee,2017,2,22,Wednesday,morning,11,47,18,6998,9.07,drink,1
Coffee,2017,2,22,Wednesday,morning,11,32,34,6997,9.07,drink,1
Coffee,2017,2,22,Wednesday,morning,10,39,59,6995,9.07,drink,1
Coffee,2017,2,22,Wednesday,morning,10,39,33,6994,9.07,drink,1
Coffee,2017,2,23,Thursday,morning,9,7,58,7034,9.07,drink,1
Coffee,2017,2,23,Thursday,morning,9,43,49,7038,9.07,drink,1
Coffee,2017,2,24,Friday,morning,9,0,42,7079,9.07,drink,1
Coffee,2017,2,24,Friday,afternoon,14,6,17,7117,9.07,drink,1
Coffee,2017,2,24,Friday,afternoon,17,22,26,7136,9.07,drink,1
Coffee,2017,2,24,Friday,afternoon,16,49,59,7133,9.07,drink,1
Coffee,2017,2,24,Friday,afternoon,16,25,30,7132,9.07,drink,1
Coffee,2017,2,24,Friday,afternoon,16,19,16,7130,9.07,drink,1
Coffee,2017,2,24,Friday,afternoon,16,12,58,7129,9.07,drink,1
Coffee,2017,2,24,Friday,afternoon,15,24,56,7128,9.07,drink,1
Coffee,2017,2,24,Friday,afternoon,12,49,45,7108,9.07,drink,1
Coffee,2017,2,23,Thursday,morning,10,57,26,7043,9.07,drink,1
Coffee,2017,2,24,Friday,afternoon,12,48,41,7107,9.07,drink,1
Coffee,2017,2,24,Friday,afternoon,12,45,47,7106,9.07,drink,1
Coffee,2017,2,24,Friday,afternoon,12,29,26,7100,9.07,drink,1
Coffee,2017,2,23,Thursday,morning,11,24,39,7047,9.07,drink,1
Coffee,2017,2,23,Thursday,morning,11,22,42,7045,9.07,drink,1
Coffee,2017,2,23,Thursday,morning,11,3,22,7044,9.07,drink,1
Coffee,2017,3,5,Sunday,morning,9,55,32,7612,9.07,drink,1
Coffee,2017,3,5,Sunday,morning,9,58,40,7613,9.07,drink,1
Coffee,2017,3,5,Sunday,morning,9,59,9,7614,9.07,drink,1
Coffee,2017,3,13,Monday,morning,9,13,42,8059,9.07,drink,1
Coffee,2017,3,14,Tuesday,afternoon,12,32,10,8133,9.07,drink,1
Coffee,2017,3,13,Monday,morning,11,45,36,8075,9.07,drink,1
Coffee,2017,3,13,Monday,morning,11,39,11,8074,9.07,drink,1
Coffee,2017,3,13,Monday,morning,10,58,58,8068,9.07,drink,1
Coffee,2017,3,13,Monday,morning,10,56,12,8067,9.07,drink,1
Coffee,2017,3,13,Monday,morning,10,21,50,8064,9.07,drink,1
Coffee,2017,3,13,Monday,morning,8,36,43,8058,9.07,drink,1
Coffee,2017,3,14,Tuesday,afternoon,13,43,47,8138,9.07,drink,1
Coffee,2017,3,13,Monday,morning,8,21,24,8057,9.07,drink,1
Coffee,2017,3,13,Monday,afternoon,17,2,41,8109,9.07,drink,1
Coffee,2017,3,13,Monday,afternoon,15,39,26,8103,9.07,drink,1
Coffee,2017,3,13,Monday,afternoon,14,27,38,8099,9.07,drink,1
Coffee,2017,3,13,Monday,afternoon,14,27,3,8098,9.07,drink,1
Coffee,2017,3,13,Monday,afternoon,14,14,36,8097,9.07,drink,1
Coffee,2017,3,14,Tuesday,afternoon,12,47,42,8136,9.07,drink,1
Coffee,2017,3,14,Tuesday,afternoon,13,53,7,8141,9.07,drink,1
Coffee,2017,3,13,Monday,afternoon,14,4,18,8094,9.07,drink,1
Coffee,2017,3,14,Tuesday,morning,9,6,39,8112,9.07,drink,1
Coffee,2017,3,14,Tuesday,morning,11,14,41,8124,9.07,drink,1
Coffee,2017,3,14,Tuesday,morning,11,6,15,8123,9.07,drink,1
Coffee,2017,3,14,Tuesday,morning,10,11,34,8117,9.07,drink,1
Coffee,2017,3,14,Tuesday,morning,10,2,29,8116,9.07,drink,1
Coffee,2017,3,14,Tuesday,morning,9,54,38,8115,9.07,drink,1
Coffee,2017,3,14,Tuesday,morning,9,17,46,8113,9.07,drink,1
Coffee,2017,3,14,Tuesday,morning,8,31,22,8111,9.07,drink,1
Coffee,2017,3,14,Tuesday,afternoon,14,49,3,8145,9.07,drink,1
Coffee,2017,3,14,Tuesday,afternoon,16,46,14,8157,9.07,drink,1
Coffee,2017,3,14,Tuesday,afternoon,16,26,43,8156,9.07,drink,1
Coffee,2017,3,14,Tuesday,afternoon,15,46,24,8151,9.07,drink,1
Coffee,2017,3,14,Tuesday,afternoon,15,41,14,8150,9.07,drink,1
Coffee,2017,3,14,Tuesday,afternoon,15,35,56,8149,9.07,drink,1
Coffee,2017,3,14,Tuesday,afternoon,15,25,53,8146,9.07,drink,1
Coffee,2017,3,13,Monday,afternoon,14,12,7,8096,9.07,drink,1
Coffee,2017,3,13,Monday,afternoon,14,3,20,8093,9.07,drink,1
Coffee,2017,3,14,Tuesday,morning,11,32,24,8127,9.07,drink,1
Coffee,2017,3,12,Sunday,afternoon,13,56,32,8032,9.07,drink,1
Coffee,2017,3,12,Sunday,afternoon,14,32,26,8041,9.07,drink,1
Coffee,2017,3,12,Sunday,afternoon,14,30,12,8040,9.07,drink,1
Coffee,2017,3,12,Sunday,afternoon,14,18,30,8038,9.07,drink,1
Coffee,2017,3,12,Sunday,afternoon,14,17,11,8037,9.07,drink,1
Coffee,2017,3,12,Sunday,afternoon,14,8,26,8035,9.07,drink,1
Coffee,2017,3,12,Sunday,afternoon,13,58,29,8033,9.07,drink,1
Coffee,2017,3,12,Sunday,afternoon,13,49,15,8028,9.07,drink,1
Coffee,2017,3,12,Sunday,afternoon,15,14,32,8048,9.07,drink,1
Coffee,2017,3,12,Sunday,afternoon,13,25,1,8026,9.07,drink,1
Coffee,2017,3,12,Sunday,afternoon,13,16,18,8024,9.07,drink,1
Coffee,2017,3,12,Sunday,afternoon,13,12,47,8023,9.07,drink,1
Coffee,2017,3,12,Sunday,afternoon,13,3,9,8022,9.07,drink,1
Coffee,2017,3,12,Sunday,afternoon,12,48,22,8020,9.07,drink,1
Coffee,2017,3,12,Sunday,afternoon,12,35,15,8019,9.07,drink,1
Coffee,2017,3,12,Sunday,afternoon,14,46,46,8044,9.07,drink,1
Coffee,2017,3,12,Sunday,afternoon,15,16,19,8050,9.07,drink,1
Coffee,2017,3,13,Monday,afternoon,13,20,14,8089,9.07,drink,1
Coffee,2017,3,12,Sunday,morning,11,13,4,8004,9.07,drink,1
Coffee,2017,3,13,Monday,afternoon,13,3,59,8087,9.07,drink,1
Coffee,2017,3,13,Monday,afternoon,12,31,0,8084,9.07,drink,1
Coffee,2017,3,13,Monday,afternoon,12,14,46,8082,9.07,drink,1
Coffee,2017,3,13,Monday,afternoon,12,3,25,8079,9.07,drink,1
Coffee,2017,3,12,Sunday,morning,11,58,39,8009,9.07,drink,1
Coffee,2017,3,12,Sunday,morning,11,13,41,8005,9.07,drink,1
Coffee,2017,3,12,Sunday,morning,11,2,50,8003,9.07,drink,1
Coffee,2017,3,12,Sunday,afternoon,15,22,12,8051,9.07,drink,1
Coffee,2017,3,12,Sunday,morning,10,22,42,8000,9.07,drink,1
Coffee,2017,3,12,Sunday,morning,10,21,21,7999,9.07,drink,1
Coffee,2017,3,12,Sunday,morning,9,59,30,7996,9.07,drink,1
Coffee,2017,3,12,Sunday,morning,9,32,42,7995,9.07,drink,1
Coffee,2017,3,12,Sunday,afternoon,15,45,55,8055,9.07,drink,1
Coffee,2017,3,12,Sunday,afternoon,15,25,32,8052,9.07,drink,1
Coffee,2017,3,14,Tuesday,morning,11,30,45,8126,9.07,drink,1
Coffee,2017,3,15,Wednesday,afternoon,12,58,42,8188,9.07,drink,1
Coffee,2017,3,12,Sunday,afternoon,12,32,1,8016,9.07,drink,1
Coffee,2017,3,17,Friday,afternoon,14,6,14,8308,9.07,drink,1
Coffee,2017,3,17,Friday,morning,8,19,53,8260,9.07,drink,1
Coffee,2017,3,17,Friday,afternoon,16,32,49,8321,9.07,drink,1
Coffee,2017,3,17,Friday,afternoon,16,0,9,8319,9.07,drink,1
Coffee,2017,3,17,Friday,afternoon,15,36,43,8318,9.07,drink,1
Coffee,2017,3,17,Friday,afternoon,15,20,39,8317,9.07,drink,1
Coffee,2017,3,17,Friday,afternoon,14,53,9,8314,9.07,drink,1
Coffee,2017,3,17,Friday,afternoon,13,54,31,8307,9.07,drink,1
Coffee,2017,3,17,Friday,morning,9,4,51,8265,9.07,drink,1
Coffee,2017,3,17,Friday,afternoon,13,53,11,8306,9.07,drink,1
Coffee,2017,3,17,Friday,afternoon,13,29,28,8302,9.07,drink,1
Coffee,2017,3,17,Friday,afternoon,13,20,49,8299,9.07,drink,1
Coffee,2017,3,17,Friday,afternoon,12,35,11,8296,9.07,drink,1
Coffee,2017,3,17,Friday,afternoon,12,7,1,8290,9.07,drink,1
Coffee,2017,3,16,Thursday,morning,11,19,55,8230,9.07,drink,1
Coffee,2017,3,17,Friday,morning,9,2,44,8264,9.07,drink,1
Coffee,2017,3,17,Friday,morning,9,14,45,8268,9.07,drink,1
Coffee,2017,3,16,Thursday,morning,10,19,4,8221,9.07,drink,1
Coffee,2017,3,18,Saturday,afternoon,12,27,57,8364,9.07,drink,1
Coffee,2017,3,18,Saturday,afternoon,13,47,49,8382,9.07,drink,1
Coffee,2017,3,18,Saturday,afternoon,13,27,0,8380,9.07,drink,1
Coffee,2017,3,18,Saturday,afternoon,13,10,12,8375,9.07,drink,1
Coffee,2017,3,18,Saturday,afternoon,13,4,35,8372,9.07,drink,1
Coffee,2017,3,18,Saturday,afternoon,13,3,43,8371,9.07,drink,1
Coffee,2017,3,18,Saturday,afternoon,12,45,11,8369,9.07,drink,1
Coffee,2017,3,18,Saturday,afternoon,12,7,43,8360,9.07,drink,1
Coffee,2017,3,17,Friday,morning,9,52,5,8270,9.07,drink,1
Coffee,2017,3,18,Saturday,afternoon,12,2,47,8358,9.07,drink,1
Coffee,2017,3,17,Friday,morning,11,58,28,8288,9.07,drink,1
Coffee,2017,3,17,Friday,morning,10,25,21,8281,9.07,drink,1
Coffee,2017,3,17,Friday,morning,10,21,59,8278,9.07,drink,1
Coffee,2017,3,17,Friday,morning,10,10,54,8274,9.07,drink,1
Coffee,2017,3,17,Friday,morning,10,10,9,8273,9.07,drink,1
Coffee,2017,3,16,Thursday,morning,10,52,25,8227,9.07,drink,1
Coffee,2017,3,16,Thursday,morning,10,6,17,8220,9.07,drink,1
Coffee,2017,3,15,Wednesday,afternoon,14,9,54,8190,9.07,drink,1
Coffee,2017,3,15,Wednesday,afternoon,16,41,21,8205,9.07,drink,1
Coffee,2017,3,15,Wednesday,morning,9,20,37,8167,9.07,drink,1
Coffee,2017,3,15,Wednesday,morning,9,12,46,8166,9.07,drink,1
Coffee,2017,3,15,Wednesday,morning,9,2,33,8164,9.07,drink,1
Coffee,2017,3,15,Wednesday,morning,8,58,56,8163,9.07,drink,1
Coffee,2017,3,15,Wednesday,afternoon,17,12,23,8208,9.07,drink,1
Coffee,2017,3,15,Wednesday,afternoon,17,10,29,8207,9.07,drink,1
Coffee,2017,3,15,Wednesday,afternoon,16,30,12,8202,9.07,drink,1
Coffee,2017,3,15,Wednesday,morning,11,14,11,8176,9.07,drink,1
Coffee,2017,3,15,Wednesday,afternoon,16,27,37,8201,9.07,drink,1
Coffee,2017,3,15,Wednesday,afternoon,16,8,52,8199,9.07,drink,1
Coffee,2017,3,15,Wednesday,afternoon,15,15,17,8197,9.07,drink,1
Coffee,2017,3,15,Wednesday,afternoon,14,55,37,8196,9.07,drink,1
Coffee,2017,3,15,Wednesday,afternoon,14,36,57,8194,9.07,drink,1
Coffee,2017,3,15,Wednesday,afternoon,14,34,16,8193,9.07,drink,1
Coffee,2017,3,15,Wednesday,morning,10,57,50,8174,9.07,drink,1
Coffee,2017,3,15,Wednesday,morning,11,33,38,8177,9.07,drink,1
Coffee,2017,3,16,Thursday,morning,9,56,3,8219,9.07,drink,1
Coffee,2017,3,16,Thursday,morning,8,10,27,8210,9.07,drink,1
Coffee,2017,3,16,Thursday,morning,9,41,31,8217,9.07,drink,1
Coffee,2017,3,16,Thursday,morning,9,28,14,8216,9.07,drink,1
Coffee,2017,3,16,Thursday,morning,9,22,15,8215,9.07,drink,1
Coffee,2017,3,16,Thursday,morning,8,46,13,8213,9.07,drink,1
Coffee,2017,3,16,Thursday,morning,8,42,19,8212,9.07,drink,1
Coffee,2017,3,16,Thursday,morning,8,28,29,8211,9.07,drink,1
Coffee,2017,3,16,Thursday,afternoon,16,44,17,8256,9.07,drink,1
Coffee,2017,3,16,Thursday,afternoon,12,2,32,8235,9.07,drink,1
Coffee,2017,3,16,Thursday,afternoon,16,19,4,8254,9.07,drink,1
Coffee,2017,3,16,Thursday,afternoon,15,52,29,8251,9.07,drink,1
Coffee,2017,3,16,Thursday,afternoon,15,32,25,8250,9.07,drink,1
Coffee,2017,3,16,Thursday,afternoon,14,35,17,8247,9.07,drink,1
Coffee,2017,3,16,Thursday,afternoon,13,51,26,8244,9.07,drink,1
Coffee,2017,3,16,Thursday,afternoon,12,33,41,8238,9.07,drink,1
Coffee,2017,3,12,Sunday,afternoon,12,34,3,8018,9.07,drink,1
Coffee,2017,3,12,Sunday,afternoon,12,21,11,8015,9.07,drink,1
Coffee,2017,3,5,Sunday,morning,10,19,2,7615,9.07,drink,1
Coffee,2017,3,7,Tuesday,morning,9,25,23,7722,9.07,drink,1
Coffee,2017,3,7,Tuesday,morning,10,30,7,7733,9.07,drink,1
Coffee,2017,3,7,Tuesday,morning,10,15,13,7731,9.07,drink,1
Coffee,2017,3,7,Tuesday,morning,10,9,12,7730,9.07,drink,1
Coffee,2017,3,7,Tuesday,morning,9,46,56,7726,9.07,drink,1
Coffee,2017,3,7,Tuesday,morning,9,44,12,7725,9.07,drink,1
Coffee,2017,3,7,Tuesday,morning,9,25,51,7723,9.07,drink,1
Coffee,2017,3,7,Tuesday,morning,9,2,3,7719,9.07,drink,1
Coffee,2017,3,7,Tuesday,morning,10,58,45,7737,9.07,drink,1
Coffee,2017,3,7,Tuesday,morning,9,0,31,7718,9.07,drink,1
Coffee,2017,3,7,Tuesday,afternoon,15,42,17,7771,9.07,drink,1
Coffee,2017,3,7,Tuesday,afternoon,14,44,54,7767,9.07,drink,1
Coffee,2017,3,7,Tuesday,afternoon,13,36,33,7757,9.07,drink,1
Coffee,2017,3,7,Tuesday,afternoon,13,30,5,7756,9.07,drink,1
Coffee,2017,3,7,Tuesday,afternoon,13,28,11,7755,9.07,drink,1
Coffee,2017,3,7,Tuesday,morning,10,50,52,7736,9.07,drink,1
Coffee,2017,3,7,Tuesday,morning,11,13,53,7739,9.07,drink,1
Coffee,2017,3,7,Tuesday,afternoon,12,58,53,7753,9.07,drink,1
Coffee,2017,3,8,Wednesday,morning,10,17,53,7784,9.07,drink,1
Coffee,2017,3,9,Thursday,afternoon,14,13,36,7839,9.07,drink,1
Coffee,2017,3,9,Thursday,afternoon,13,39,20,7838,9.07,drink,1
Coffee,2017,3,9,Thursday,afternoon,13,30,41,7835,9.07,drink,1
Coffee,2017,3,9,Thursday,afternoon,13,16,19,7833,9.07,drink,1
Coffee,2017,3,9,Thursday,afternoon,12,58,13,7829,9.07,drink,1
Coffee,2017,3,9,Thursday,afternoon,12,37,45,7827,9.07,drink,1
Coffee,2017,3,8,Wednesday,morning,9,45,43,7779,9.07,drink,1
Coffee,2017,3,7,Tuesday,morning,11,45,58,7743,9.07,drink,1
Coffee,2017,3,8,Wednesday,morning,9,0,3,7774,9.07,drink,1
Coffee,2017,3,8,Wednesday,afternoon,17,5,43,7807,9.07,drink,1
Coffee,2017,3,8,Wednesday,afternoon,14,16,9,7800,9.07,drink,1
Coffee,2017,3,8,Wednesday,afternoon,13,53,48,7798,9.07,drink,1
Coffee,2017,3,8,Wednesday,afternoon,13,22,39,7795,9.07,drink,1
Coffee,2017,3,7,Tuesday,morning,11,50,26,7744,9.07,drink,1
Coffee,2017,3,7,Tuesday,afternoon,13,27,9,7754,9.07,drink,1
Coffee,2017,3,7,Tuesday,afternoon,12,17,15,7748,9.07,drink,1
Coffee,2017,3,9,Thursday,afternoon,14,35,39,7843,9.07,drink,1
Coffee,2017,3,5,Sunday,morning,11,42,26,7634,9.07,drink,1
Coffee,2017,3,6,Monday,afternoon,13,4,43,7700,9.07,drink,1
Coffee,2017,3,6,Monday,afternoon,12,27,23,7696,9.07,drink,1
Coffee,2017,3,6,Monday,afternoon,12,8,36,7693,9.07,drink,1
Coffee,2017,3,5,Sunday,morning,11,55,35,7638,9.07,drink,1
Coffee,2017,3,5,Sunday,morning,11,52,46,7637,9.07,drink,1
Coffee,2017,3,5,Sunday,morning,11,43,36,7635,9.07,drink,1
Coffee,2017,3,5,Sunday,morning,11,36,54,7632,9.07,drink,1
Coffee,2017,3,6,Monday,afternoon,13,14,10,7702,9.07,drink,1
Coffee,2017,3,5,Sunday,morning,11,16,54,7630,9.07,drink,1
Coffee,2017,3,5,Sunday,morning,11,4,43,7626,9.07,drink,1
Coffee,2017,3,5,Sunday,morning,10,59,44,7625,9.07,drink,1
Coffee,2017,3,5,Sunday,morning,10,57,56,7624,9.07,drink,1
Coffee,2017,3,5,Sunday,morning,10,57,26,7623,9.07,drink,1
Coffee,2017,3,5,Sunday,morning,10,53,59,7622,9.07,drink,1
Coffee,2017,3,6,Monday,afternoon,13,9,13,7701,9.07,drink,1
Coffee,2017,3,6,Monday,afternoon,14,4,40,7707,9.07,drink,1
Coffee,2017,3,7,Tuesday,afternoon,12,12,30,7746,9.07,drink,1
Coffee,2017,3,6,Monday,morning,10,40,19,7680,9.07,drink,1
Coffee,2017,3,6,Monday,morning,11,58,53,7692,9.07,drink,1
Coffee,2017,3,6,Monday,morning,11,46,44,7687,9.07,drink,1
Coffee,2017,3,6,Monday,morning,11,15,28,7686,9.07,drink,1
Coffee,2017,3,6,Monday,morning,11,13,41,7685,9.07,drink,1
Coffee,2017,3,6,Monday,morning,11,6,7,7684,9.07,drink,1
Coffee,2017,3,6,Monday,morning,11,0,46,7682,9.07,drink,1
Coffee,2017,3,6,Monday,morning,10,22,32,7675,9.07,drink,1
Coffee,2017,3,6,Monday,afternoon,14,22,12,7708,9.07,drink,1
Coffee,2017,3,6,Monday,morning,9,7,14,7672,9.07,drink,1
Coffee,2017,3,6,Monday,morning,8,37,57,7671,9.07,drink,1
Coffee,2017,3,6,Monday,morning,8,35,33,7670,9.07,drink,1
Coffee,2017,3,6,Monday,morning,8,26,42,7669,9.07,drink,1
Coffee,2017,3,6,Monday,afternoon,16,37,51,7715,9.07,drink,1
Coffee,2017,3,6,Monday,afternoon,15,48,38,7714,9.07,drink,1
Coffee,2017,3,9,Thursday,afternoon,14,23,53,7841,9.07,drink,1
Coffee,2017,3,9,Thursday,afternoon,14,38,58,7844,9.07,drink,1
Coffee,2017,3,12,Sunday,afternoon,12,3,1,8010,9.07,drink,1
Coffee,2017,3,11,Saturday,afternoon,14,28,49,7971,9.07,drink,1
Coffee,2017,3,11,Saturday,afternoon,16,27,31,7988,9.07,drink,1
Coffee,2017,3,11,Saturday,afternoon,16,21,8,7987,9.07,drink,1
Coffee,2017,3,11,Saturday,afternoon,15,43,23,7982,9.07,drink,1
Coffee,2017,3,11,Saturday,afternoon,15,9,20,7978,9.07,drink,1
Coffee,2017,3,11,Saturday,afternoon,14,48,36,7976,9.07,drink,1
Coffee,2017,3,11,Saturday,afternoon,14,30,13,7972,9.07,drink,1
Coffee,2017,3,11,Saturday,afternoon,13,4,45,7961,9.07,drink,1
Coffee,2017,3,11,Saturday,afternoon,17,0,8,7990,9.07,drink,1
Coffee,2017,3,11,Saturday,afternoon,12,34,38,7954,9.07,drink,1
Coffee,2017,3,11,Saturday,afternoon,12,28,11,7953,9.07,drink,1
Coffee,2017,3,10,Friday,morning,11,19,39,7887,9.07,drink,1
Coffee,2017,3,10,Friday,morning,11,18,26,7886,9.07,drink,1
Coffee,2017,3,10,Friday,morning,11,0,49,7883,9.07,drink,1
Coffee,2017,3,10,Friday,morning,10,56,53,7882,9.07,drink,1
Coffee,2017,3,11,Saturday,afternoon,16,49,44,7989,9.07,drink,1
Coffee,2017,3,11,Saturday,afternoon,17,15,11,7993,9.07,drink,1
Coffee,2017,3,10,Friday,morning,10,39,31,7878,9.07,drink,1
Coffee,2017,3,11,Saturday,morning,10,45,44,7934,9.07,drink,1
Coffee,2017,3,11,Saturday,morning,11,47,40,7947,9.07,drink,1
Coffee,2017,3,11,Saturday,morning,11,32,8,7943,9.07,drink,1
Coffee,2017,3,11,Saturday,morning,11,30,56,7942,9.07,drink,1
Coffee,2017,3,11,Saturday,morning,11,14,43,7941,9.07,drink,1
